AccountName,IsPrivate,Name,StageName,Amount,CloseDate,Type,Subscription_Start_Date__c,Subscription_End_Date__c,OTR__c,ASV__c,Users__c
GERINNOV CORPORATION,0,Opp1270,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GHCL Limited,0,Opp1271,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GHIM LI GLOBAL PTE LT,0,Opp1272,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GIMSA AUTOMOTRIZ SA DE CV,0,Opp1273,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GINWIN INDUSTRY CO LTD,0,Opp1274,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GKN Sinter Metals,0,Opp1275,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GLOPS SA DE CV,0,Opp1276,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOHAR TEXTILE MILLS (PVT) LTD,0,Opp1277,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOLDEN TERRY TOWEL PVT LTD,0,Opp1278,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Golden Times Sweater And Dyeing Ltd,0,Opp1279,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Goldie Marketing Pty Ltd,0,Opp1280,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOMEZ LLAMAS JOSE ALVARO,0,Opp1281,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOMEZ LOPEZ JESUS,0,Opp1282,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOMEZ VEGA FELIX,0,Opp1283,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOMSA CAMIONES S.A DE C.V.,0,Opp1284,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GONZALEZ AYALA WILBERT,0,Opp1285,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GONZALEZ BURGOA RICARDO,0,Opp1286,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GONZALEZ CANO Y CIA SA DE CV,0,Opp1287,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GONZALEZ DURAN VAZQUEZ JUAN,0,Opp1288,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOSOFT SOLUCIONES INTELIGENT,0,Opp1289,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOURMET COOKIES S DE RL DE CV,0,Opp1290,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GOYA CORTES ALBERTO DE JESUS,0,Opp1291,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GPO AGROIND DE ALIMENTOS MEXICANOS SA CV,0,Opp1292,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Grand Hotels & Resorts Ltd,0,Opp1293,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRANEROS UNIDOS SA DE CV,0,Opp1294,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Grede Foundries,0,Opp1295,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRIJALVA CONS EDNA YOLANDA,0,Opp1296,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GROUPE SEB FRANCE,0,Opp1297,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUAS GALINDO DE SALTILLO SA DE CV,0,Opp1298,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO ACIR MORELOS SA DE CV,0,Opp1299,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO ALFEREG SA DE CV,0,Opp1300,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO COMBUSTIBLESS.A. DE C.V.,0,Opp1301,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO COMERCIAL CHAPA SA DE CV,0,Opp1302,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO CONFIRMA INVESTIGACIONES,0,Opp1303,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO ELECTRICO COELBA SA  DE CV,0,Opp1304,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO IDALIMENTOS SA DE CV,0,Opp1305,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO INDUSTRIAL DETESI SA DE CV,0,Opp1306,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO INDUSTRIAL MODELO S.A. DE C.V,0,Opp1307,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO INDUSTRIAL VIDA SA DE CV,0,Opp1308,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO INDUSTRIAL Y COMERCIAL ALOINZ,0,Opp1309,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO LEA DE MEXICO S DE RL DE CV,0,Opp1310,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO OSMAR SA DE CV,0,Opp1311,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO PLASSET SA DE CV,0,Opp1312,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO PRECISION CONTROL SA DE CV,0,Opp1313,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO PRISMA DE OCCIDENTE SA DE CV,0,Opp1314,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO REPRESENTANTE DE,0,Opp1315,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO SIMSA SA DE CV,0,Opp1316,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO TECNO ELECTRONICS S. DE R.L D,0,Opp1317,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO TERMICO RECUBRIMIENTOS SA DE CV,0,Opp1318,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO VACTREK SA DE CV,0,Opp1319,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GRUPO VEGMAN SA DE CV,0,Opp1320,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GSG EQUIPMENT INC SA DE CV,0,Opp1321,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GSM Sales Pty Ltd,0,Opp1322,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GT tronics HK Limited,0,Opp1323,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Guangdong Eagle Gifts Co Ltd,0,Opp1324,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Guangzhou Level Lighting Co Ltd,0,Opp1325,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUERRERO ORTIZ RIGOBERTO,0,Opp1326,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Gul Ahmed Textile Mills Limited,0,Opp1327,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUTIERREZ ARAMBULA LUIS ENRIQUE,0,Opp1328,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUTIERREZ MARTIN DEL CAMPO JORGE,0,Opp1329,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUTIERREZ ZAMUDIO GUSTAVO GUILLERMO,0,Opp1330,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUZMAN MARTINEZ RAUL,0,Opp1331,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
GUZMAN PRADO SAUL,0,Opp1332,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HAESONG CORPORATION LTD UNIT 2,0,Opp1333,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hale & Hearty Foods Mexico Ltd,0,Opp1334,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HALO STUDIO SA DE CV,0,Opp1335,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HANDER LINGERIE LIMITED,0,Opp1336,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hangzhou Footmax Enterprises Co Ltd,0,Opp1337,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hangzhou New Century International Co Ltd,0,Opp1338,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HANGZHOU REKING IMP AND EXP CO LTD,0,Opp1339,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HANSEN MUELLER COMPANY,0,Opp1340,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HARTLAND RENEWABLE FUELS,0,Opp1341,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HAUND COMERCIAL SA DE CV,0,Opp1342,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HB Fuller Company,0,Opp1343,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Heat Treating Services,0,Opp1344,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HEILIND ELECTRONICS INC,0,Opp1345,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HELVIO RICARDO MOLLINEDO PON,0,Opp1346,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Heng Sheng Toys Factory HK Co Ltd,0,Opp1347,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HEP TECH CO LTD,0,Opp1348,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ CORTEZ SUSANA,0,Opp1349,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ GARCIA GERARDO,0,Opp1350,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ MARTINEZ JOSE ANTONIO,0,Opp1351,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ MORENO EDGAR DAVID,0,Opp1352,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ PERALES JESUS,0,Opp1353,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ SEBASTIAN MARIA AURORA,0,Opp1354,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERNANDEZ VITAL RAQUEL,0,Opp1355,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERRERA MANCERA JOSE,0,Opp1356,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERRERA NUNEZ DAMARIS,0,Opp1357,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HERREROS PERALTA ERNESTO,0,Opp1358,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIAB S.A DE C.V.,0,Opp1359,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIDALGO SAVIN BEATRIZ,0,Opp1360,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIDROCARBUROS Y DERIVADOS SA DE CV,0,Opp1361,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIELO CRISTAL DE CELAYA S.A. DE C.V,0,Opp1362,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIELO CRISTAL DE IRAPUATO SA DE CV,0,Opp1363,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIELO Y REFRIGERACION DE CABORCA SA DE CV,0,Opp1364,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIGH CHEM SPECIALTIES MEXICO SA DECV,0,Opp1365,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HIGH HOPE AGLORY LTD,0,Opp1366,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HM TRES Y CONSULTORIA SC,0,Opp1367,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOCKEY EXPORTPRINT SA DE CV,0,Opp1368,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOG INC,0,Opp1369,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOLIDAY INN CUERNAVACA. S-A DE C.V.,0,Opp1370,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOLZER Y CIA SA DE CV,0,Opp1371,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Home Care India PVT Ltd,0,Opp1372,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Homestyle Limited,0,Opp1373,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Honeytop Speciality Foods Ltd,0,Opp1374,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hongkong Jiada Electronic Technology CO LTD,0,Opp1375,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOT TOPIC AUSTRALIA PTY LTD,0,Opp1376,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOTELES CASA INN S.A. DE C.V.,0,Opp1377,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HOTELES REAL PLAZA SA DE CV,0,Opp1378,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HUGO ROBLES SANCHEZ,0,Opp1379,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HUMAN CAPITAL MANAGEMENT SA DE CV,0,Opp1380,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
HUSSEY COPPER DE MEXICO S DE RL DE CV,0,Opp1381,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hydroblend Inc dba HB Specialty Foods,0,Opp1382,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
I.M.S. srl,0,Opp1383,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IBARRA CAMPOS ANTONIO,0,Opp1384,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IBE Industries Pty Ltd,0,Opp1385,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IBEROAMERICA DISTRIBUCIONES LLC,0,Opp1386,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IBSO ALIMENTOS DE CALIDAD SA DE CV,0,Opp1387,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ICYME SA DE CV,0,Opp1388,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ID CREATIVA SA DE CV,0,Opp1389,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IDEE CONSULTING GROUP SC,0,Opp1390,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IDENTI SA DE CV,0,Opp1391,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IDENTIFICACION Y EMPAQUE INDUSTRIAL,0,Opp1392,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IG Accessories Ltd,0,Opp1393,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IG ANUNCIOS SA DE CV,0,Opp1394,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ILACAD S.A. DE C.V.,0,Opp1395,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ILVA GLASS SPA,0,Opp1396,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPACT MEDIA PUBLISHING MEXICO SA D,0,Opp1397,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPLEMENTOS AVICOLAS FLOCH SA DE CV,0,Opp1398,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPORTADORA Y EXPORTADORA DE REFACCIONES DIESEL SA,0,Opp1399,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPREFLEX SA DE CV,0,Opp1400,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPRESIONES DEL GOLFO SA DE CV,0,Opp1401,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPRESOS LITOPOLIS SA DE CV,0,Opp1402,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPRESOS PROFESIONALES DEL CENTRO S,0,Opp1403,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPRESOS PUBLICITARIOS YGA SA DE CV,0,Opp1404,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPULSORA AZUCARERA DEL TROPICO SA,0,Opp1405,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPULSORA DEL MALECON,0,Opp1406,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IMPULSORA PLAZA TORREON SA DE CV,0,Opp1407,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDIV DE MEXICO SA DE CV,0,Opp1408,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIA GALLISTICA MEXICANA,0,Opp1409,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIA METALICA DEL ENVASE SA DE,0,Opp1410,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL & ELECTRIC SUPPLY CO,0,Opp1411,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL KAB DE MONTERREY SA DE CV,0,Opp1412,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL MAXIMIR SA DE CV,0,Opp1413,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL MEXICANA SA DE CV,0,Opp1414,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL PATRONA SA DE CV,0,Opp1415,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAL Y COMERCIAL MARTINEZ S,0,Opp1416,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS ALIMENTARIAS DEL,0,Opp1417,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS BOTANERAS RICAS S DE RL MI DE CV,0,Opp1418,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS DE REFRIGERACION,0,Opp1419,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS SCR SA DE CV,0,Opp1420,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS VULGARI SA DE CV,0,Opp1421,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INDUSTRIAS Y ANALISIS AMBIENTALES S,0,Opp1422,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INEZA  SA DE CV,0,Opp1423,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INFORMACION SEGURA SA DE CV,0,Opp1424,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INFRA DEL SUR S.A. DE C.V.,0,Opp1425,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGENIERIA COSTOS Y SERVICIOS,0,Opp1426,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGENIERIA EN MANTENIMIENTO INDUSTR,0,Opp1427,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGENIERIA Y CIENCIAS APLICADAS SA DE CV,0,Opp1428,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ingenieria y Maquinaria de Guadalupe SA de CV,0,Opp1429,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGENIERIA Y SERVICIOS DE VALORACIO,0,Opp1430,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGENIERIA Y SUMINISTROS EN INCENDI,0,Opp1431,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INGREDIENTES FUNCIONALES DE MEXICO,0,Opp1432,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INMOBILIARIA HOTELERA DE QUERETARO,0,Opp1433,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INNERQUEST SA DE CV,0,Opp1434,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Innovative Laser Inc,0,Opp1435,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INNOVAXE,0,Opp1436,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INSTITUTO DE FOMENTO E INVESTIGACIO,0,Opp1437,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INSTRUMENTACION Y SERVICIOS DE,0,Opp1438,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTEGRADORA AGROPECUARIA DEL CENTRO,0,Opp1439,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTEGRADORA COMERCIAL DE IMPRESOS,0,Opp1440,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTERCOMERCIAL CASRAM SA DE CV,0,Opp1441,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTERNATIONAL CLEAN SA DE CV,0,Opp1442,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTERSTATE CHEMICAL COMPANY INC,0,Opp1443,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INTERSTATE COMMODITIES INC,0,Opp1444,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Intertaste BV,0,Opp1445,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Intertaste Supply Point BV,0,Opp1446,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INVENTIVA Y CONSTRUCCION DE SISTEMA,0,Opp1447,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
INVISTA SARL,0,Opp1448,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IRISA ADHESIVES CORPORATION SA DE CV,0,Opp1449,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IRMA CARRANZA ESQUIVEL,0,Opp1450,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IRON LAB SA DE CV,0,Opp1451,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ISA CODIFICADORES SA DE CV,0,Opp1452,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ISIDRO ALBERTO ESCALANTE VALDEZ,0,Opp1453,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ISP (MEXICO) S DE RL DE CV,0,Opp1454,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
ITEMS SA DE CV,0,Opp1455,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
IXTACCIHUATL SA DE CV,0,Opp1456,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
J.D.HEISKELL HOLDINGS LLC,0,Opp1457,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JAGDAMBA CUTLERY PVT LTD,0,Opp1458,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JAQUEZ FELIX MARTIN,0,Opp1459,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JARDINS DE NORTENE,0,Opp1460,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JASSO MARTINEZ LAURA ARACELY,0,Opp1461,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jena UK Ltd,0,Opp1462,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JERSEY COUNTY GRAIN,0,Opp1463,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JERSEY FARMERS ELEVATOR INC,0,Opp1464,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JESUS ALFREDO RODRIGUEZ BERLANGA,0,Opp1465,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JESUS GONZALEZ FRANCO,0,Opp1466,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JESUS JAVIER GARCIA VELARDE,0,Opp1467,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JIN BALANCE LIMITED,0,Opp1468,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
JING RONG GARMENT MANUFACTORY LTD,0,Opp1469,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jingjiang Eknit Co Ltd,0,Opp1470,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
